Model,Accuracy,Precision,Recall,F1,dataset,ratio,sampler,seed,n_classes,nrows,nfeat
Decision Tree,0.9673333333333334,0.5299139712317475,0.5556118143459916,0.5379799351286113,bank_account_fraud,0.8,smote,24,2,20000,50
Decision Tree,0.9688333333333332,0.5219895585064124,0.5366244725738396,0.5269014702738531,bank_account_fraud,1.0,smote,24,2,20000,50
LightGBM,0.987,0.4937468734367183,0.499746835443038,0.4967287367891293,bank_account_fraud,0.0,Original,24,2,20000,50
LightGBM,0.987,0.6367667040118233,0.5129113924050633,0.5211178827680205,bank_account_fraud,0.6,adasyn,24,2,20000,50
LightGBM,0.9868333333333332,0.5771604938271605,0.5062447257383966,0.509031642599895,bank_account_fraud,0.8,adasyn,24,2,20000,50
LightGBM,0.9866666666666668,0.565254701914138,0.5061603375527426,0.5088388541210467,bank_account_fraud,1.0,adasyn,24,2,20000,50
LightGBM,0.9871666666666666,0.7024883099532399,0.5327426160337553,0.5542395007482408,bank_account_fraud,0.6,borderline,24,2,20000,50
LightGBM,0.987,0.6606576531463862,0.5194936708860759,0.5324413753416775,bank_account_fraud,0.8,borderline,24,2,20000,50
LightGBM,0.9868333333333332,0.6607381429525718,0.5259915611814345,0.5426613059624809,bank_account_fraud,1.0,borderline,24,2,20000,50
LightGBM,0.987,0.4937468734367183,0.499746835443038,0.4967287367891293,bank_account_fraud,0.6,corsmote,24,2,20000,50
LightGBM,0.987,0.4937468734367183,0.499746835443038,0.4967287367891293,bank_account_fraud,0.8,corsmote,24,2,20000,50
LightGBM,0.9871666666666666,0.4937479159719906,0.499831223628692,0.4967709469093349,bank_account_fraud,1.0,corsmote,24,2,20000,50
LightGBM,0.9868333333333332,0.6189085447263017,0.5128270042194093,0.5207817929433602,bank_account_fraud,0.6,smote,24,2,20000,50
LightGBM,0.9868333333333332,0.5771604938271605,0.5062447257383966,0.509031642599895,bank_account_fraud,0.8,smote,24,2,20000,50
LightGBM,0.9868333333333332,0.6189085447263017,0.5128270042194093,0.5207817929433602,bank_account_fraud,1.0,smote,24,2,20000,50
MLP,0.9828333333333332,0.5380834532941571,0.5173839662447257,0.5231919291361364,bank_account_fraud,0.0,Original,24,2,20000,50
MLP,0.981,0.5670922853429161,0.5493670886075949,0.556736439634502,bank_account_fraud,0.6,adasyn,24,2,20000,50
MLP,0.9825,0.5738369253312168,0.5435443037974683,0.5544047094471153,bank_account_fraud,0.8,adasyn,24,2,20000,50
MLP,0.9803333333333332,0.5621578288195505,0.5490295358649789,0.554729303088468,bank_account_fraud,1.0,adasyn,24,2,20000,50
MLP,0.9818333333333332,0.5416606723253249,0.5234599156118144,0.5296016502782471,bank_account_fraud,0.6,borderline,24,2,20000,50
MLP,0.9815,0.556703629032258,0.5364556962025316,0.5441075906086164,bank_account_fraud,0.8,borderline,24,2,20000,50
MLP,0.9821666666666666,0.5623893400085476,0.5367932489451477,0.5459171801032509,bank_account_fraud,1.0,borderline,24,2,20000,50
MLP,0.9768333333333332,0.5493018406020491,0.5538396624472575,0.551456395269102,bank_account_fraud,0.6,corsmote,24,2,20000,50
MLP,0.9768333333333332,0.5493018406020491,0.5538396624472575,0.551456395269102,bank_account_fraud,0.8,corsmote,24,2,20000,50
MLP,0.9766666666666668,0.5533290239172592,0.5603375527426161,0.5565878378378378,bank_account_fraud,1.0,corsmote,24,2,20000,50
MLP,0.981,0.5451390436867067,0.529620253164557,0.5355229848216517,bank_account_fraud,0.6,smote,24,2,20000,50
MLP,0.9803333333333332,0.5487422585824604,0.5358649789029536,0.5411833322532564,bank_account_fraud,0.8,smote,24,2,20000,50
MLP,0.9803333333333332,0.5556824924502067,0.5424472573839663,0.5480589514967674,bank_account_fraud,1.0,smote,24,2,20000,50
Random Forest,0.9875,0.49375,0.5,0.4968553459119497,bank_account_fraud,0.0,Original,24,2,20000,50
Random Forest,0.9853333333333332,0.5893006475043605,0.5252320675105485,0.5379704301075269,bank_account_fraud,0.6,adasyn,24,2,20000,50
Random Forest,0.9848333333333332,0.5773929049531459,0.5249789029535865,0.5365808322702701,bank_account_fraud,0.8,adasyn,24,2,20000,50
Random Forest,0.9848333333333332,0.5773929049531459,0.5249789029535865,0.5365808322702701,bank_account_fraud,1.0,adasyn,24,2,20000,50
Random Forest,0.9861666666666666,0.60112882439979,0.5190717299578059,0.5302236908758687,bank_account_fraud,0.6,borderline,24,2,20000,50
Random Forest,0.986,0.6117135806353295,0.5255696202531646,0.5399512202246206,bank_account_fraud,0.8,borderline,24,2,20000,50
Random Forest,0.9858333333333332,0.6051766410342138,0.5254852320675105,0.5394414237220176,bank_account_fraud,1.0,borderline,24,2,20000,50
Random Forest,0.986,0.6117135806353295,0.5255696202531646,0.5399512202246206,bank_account_fraud,0.6,corsmote,24,2,20000,50
Random Forest,0.9856666666666668,0.5605680868838764,0.5122362869198313,0.5186118108032466,bank_account_fraud,0.8,corsmote,24,2,20000,50
Random Forest,0.9856666666666668,0.5822182458141204,0.5188185654008439,0.5289976778490164,bank_account_fraud,1.0,corsmote,24,2,20000,50
Random Forest,0.9853333333333332,0.5729283080632529,0.5186497890295358,0.5282192779610495,bank_account_fraud,0.6,smote,24,2,20000,50
Random Forest,0.985,0.5654074976704179,0.5184810126582279,0.5274697580645161,bank_account_fraud,0.8,smote,24,2,20000,50
Random Forest,0.9851666666666666,0.5849706499589403,0.5251476793248945,0.5374985600961726,bank_account_fraud,1.0,smote,24,2,20000,50
SVM,0.9875,0.49375,0.5,0.4968553459119497,bank_account_fraud,0.0,Original,24,2,20000,50
SVM,0.9815,0.5296719896417782,0.5167088607594936,0.5209704878980315,bank_account_fraud,0.6,adasyn,24,2,20000,50
SVM,0.9815,0.5296719896417782,0.5167088607594936,0.5209704878980315,bank_account_fraud,0.8,adasyn,24,2,20000,50
SVM,0.9816666666666668,0.5305440837593474,0.5167932489451477,0.5212339976090716,bank_account_fraud,1.0,adasyn,24,2,20000,50
SVM,0.9813333333333332,0.5473121008181107,0.529789029535865,0.5362690081401351,bank_account_fraud,0.6,borderline,24,2,20000,50
SVM,0.981,0.5451390436867067,0.529620253164557,0.5355229848216517,bank_account_fraud,0.8,borderline,24,2,20000,50
SVM,0.9808333333333332,0.5357022849462365,0.5229535864978903,0.5276790353152332,bank_account_fraud,1.0,borderline,24,2,20000,50
SVM,0.9785,0.5514936159961455,0.5481012658227848,0.5497316714902776,bank_account_fraud,0.6,corsmote,24,2,20000,50
SVM,0.9781666666666666,0.544266441821248,0.5413502109704641,0.5427507671722974,bank_account_fraud,0.8,corsmote,24,2,20000,50
SVM,0.9781666666666666,0.544266441821248,0.5413502109704641,0.5427507671722974,bank_account_fraud,1.0,corsmote,24,2,20000,50
SVM,0.9816666666666668,0.5305440837593474,0.5167932489451477,0.5212339976090716,bank_account_fraud,0.6,smote,24,2,20000,50
SVM,0.9815,0.5296719896417782,0.5167088607594936,0.5209704878980315,bank_account_fraud,0.8,smote,24,2,20000,50
SVM,0.9816666666666668,0.5305440837593474,0.5167932489451477,0.5212339976090716,bank_account_fraud,1.0,smote,24,2,20000,50
TabNet,0.9841666666666666,0.5355589022757697,0.5114767932489451,0.5162107589634688,bank_account_fraud,0.0,Original,24,2,20000,50
TabNet,0.9756666666666668,0.5354283725324449,0.540084388185654,0.5375844594594594,bank_account_fraud,0.6,adasyn,24,2,20000,50
TabNet,0.9785,0.5396405919661733,0.5349367088607595,0.537114284330242,bank_account_fraud,0.8,adasyn,24,2,20000,50
TabNet,0.9766666666666668,0.543722976228467,0.5471729957805908,0.5453718857974177,bank_account_fraud,1.0,adasyn,24,2,20000,50
TabNet,0.9821666666666666,0.5623893400085476,0.5367932489451477,0.5459171801032509,bank_account_fraud,0.6,borderline,24,2,20000,50
TabNet,0.981,0.5530242354127732,0.5362025316455696,0.5428186433744797,bank_account_fraud,0.8,borderline,24,2,20000,50
TabNet,0.983,0.5616980388068766,0.5306329113924051,0.5403528167660065,bank_account_fraud,1.0,borderline,24,2,20000,50
TabNet,0.9783333333333334,0.5660259038614601,0.5677637130801688,0.5668822630512811,bank_account_fraud,0.6,corsmote,24,2,20000,50
TabNet,0.975,0.5471277686171399,0.5594936708860759,0.5524837153796429,bank_account_fraud,0.8,corsmote,24,2,20000,50
TabNet,0.977,0.5341772151898734,0.5341772151898734,0.5341772151898734,bank_account_fraud,1.0,corsmote,24,2,20000,50
TabNet,0.9765,0.5326358039123996,0.5339240506329114,0.5332648126356139,bank_account_fraud,0.6,smote,24,2,20000,50
TabNet,0.975,0.5286481568956769,0.5331645569620254,0.5307015073867583,bank_account_fraud,0.8,smote,24,2,20000,50
TabNet,0.9438333333333332,0.5312936906409912,0.6227004219409282,0.5432406735370318,bank_account_fraud,1.0,smote,24,2,20000,50
XGBoost,0.9876666666666668,0.7635517981267104,0.5461603375527426,0.576439343061237,bank_account_fraud,0.0,Original,24,2,20000,50
XGBoost,0.9871666666666666,0.7024883099532399,0.5327426160337553,0.5542395007482408,bank_account_fraud,0.6,adasyn,24,2,20000,50
XGBoost,0.987,0.6942355889724311,0.5392405063291139,0.5633921074727121,bank_account_fraud,0.8,adasyn,24,2,20000,50
XGBoost,0.9875,0.7442384769539079,0.5394936708860759,0.5658176955340009,bank_account_fraud,1.0,adasyn,24,2,20000,50
XGBoost,0.986,0.6117135806353295,0.5255696202531646,0.5399512202246206,bank_account_fraud,0.6,borderline,24,2,20000,50
XGBoost,0.9861666666666666,0.6442307692307693,0.5388185654008439,0.5596719644554478,bank_account_fraud,0.8,borderline,24,2,20000,50
XGBoost,0.986,0.6370869471722458,0.5387341772151899,0.5589717741935484,bank_account_fraud,1.0,borderline,24,2,20000,50
XGBoost,0.987,0.6606576531463862,0.5194936708860759,0.5324413753416775,bank_account_fraud,0.6,corsmote,24,2,20000,50
XGBoost,0.9865,0.6189879759519038,0.5192405063291139,0.5310831111767209,bank_account_fraud,0.8,corsmote,24,2,20000,50
XGBoost,0.9868333333333332,0.6607381429525718,0.5259915611814345,0.5426613059624809,bank_account_fraud,1.0,corsmote,24,2,20000,50
XGBoost,0.987,0.6864616926417494,0.5326582278481012,0.5535441724158984,bank_account_fraud,0.6,smote,24,2,20000,50
XGBoost,0.9868333333333332,0.6727244522934466,0.5325738396624473,0.5528635130023328,bank_account_fraud,0.8,smote,24,2,20000,50
XGBoost,0.987,0.6942355889724311,0.5392405063291139,0.5633921074727121,bank_account_fraud,1.0,smote,24,2,20000,50
Bagging,0.9898333333333332,0.4953294412010008,0.4995794078061911,0.497445347181506,bank_account_fraud,0.0,Original,25,2,20000,50
Bagging,0.981,0.5386412912551193,0.5481878484906749,0.5428186433744797,bank_account_fraud,0.6,adasyn,25,2,20000,50
Bagging,0.9801666666666666,0.5299442301425332,0.5389228033070563,0.5337474752817595,bank_account_fraud,0.8,adasyn,25,2,20000,50
Bagging,0.9811666666666666,0.5507452544774205,0.565960872909056,0.557256005939822,bank_account_fraud,1.0,adasyn,25,2,20000,50
Bagging,0.9835,0.5637568862172949,0.5671385310517209,0.565400303634468,bank_account_fraud,0.6,borderline,25,2,20000,50
Bagging,0.9831666666666666,0.5484249492990427,0.549281388194578,0.5488490066116699,bank_account_fraud,0.8,borderline,25,2,20000,50
Bagging,0.982,0.5547776764110904,0.5663814651028648,0.559969143515249,bank_account_fraud,1.0,borderline,25,2,20000,50
Bagging,0.9771666666666666,0.5127597287099728,0.5197197654297251,0.5152018429407313,bank_account_fraud,0.6,corsmote,25,2,20000,50
Bagging,0.9766666666666668,0.5121827411167513,0.5194674101134397,0.5146427655192976,bank_account_fraud,0.8,corsmote,25,2,20000,50
Bagging,0.9768333333333332,0.5123707656074468,0.5195515285522014,0.5148271499003767,bank_account_fraud,1.0,corsmote,25,2,20000,50
Bagging,0.9795,0.5337524237908837,0.5474307825418189,0.5392611321814862,bank_account_fraud,0.6,smote,25,2,20000,50
Bagging,0.981,0.5444781826360774,0.5570323014804845,0.5498862870619946,bank_account_fraud,0.8,smote,25,2,20000,50
Bagging,0.9795,0.5441366615693805,0.5651196885214382,0.5523688965529372,bank_account_fraud,1.0,smote,25,2,20000,50
Decision Tree,0.9871666666666666,0.5354811715481171,0.5159224187656221,0.5214612212682521,bank_account_fraud,0.0,Original,25,2,20000,50
Decision Tree,0.9735,0.5367368451632448,0.5797803307056335,0.5491406024407846,bank_account_fraud,0.6,adasyn,25,2,20000,50
Decision Tree,0.968,0.5127672917709937,0.5327821572774466,0.5166155028793268,bank_account_fraud,0.8,adasyn,25,2,20000,50
Decision Tree,0.9725,0.5279148936170213,0.5615867140934435,0.5372186090474229,bank_account_fraud,1.0,adasyn,25,2,20000,50
Decision Tree,0.9778333333333332,0.5476500678494772,0.5819674101134397,0.5597462417059337,bank_account_fraud,0.6,borderline,25,2,20000,50
Decision Tree,0.9765,0.5312016966821237,0.5547611036339166,0.5392094118928634,bank_account_fraud,0.8,borderline,25,2,20000,50
Decision Tree,0.9771666666666666,0.5280257977140298,0.546253124399154,0.5344883534309397,bank_account_fraud,1.0,borderline,25,2,20000,50
Decision Tree,0.9628333333333332,0.5097451077987059,0.5301744856758316,0.5119835752199995,bank_account_fraud,0.6,corsmote,25,2,20000,50
Decision Tree,0.9613333333333334,0.5036869284033257,0.5117285137473563,0.5027427736950927,bank_account_fraud,0.8,corsmote,25,2,20000,50
Decision Tree,0.9633333333333334,0.5013227513227513,0.5038934820226879,0.4995875388198758,bank_account_fraud,1.0,corsmote,25,2,20000,50
Decision Tree,0.9716666666666668,0.5333925327335365,0.578855027879254,0.545434288515531,bank_account_fraud,0.6,smote,25,2,20000,50
Decision Tree,0.9726666666666668,0.5245204402077209,0.5528263795423958,0.5323896220909787,bank_account_fraud,0.8,smote,25,2,20000,50
Decision Tree,0.9676666666666668,0.5125344072712494,0.5326139203999231,0.5162866774380149,bank_account_fraud,1.0,smote,25,2,20000,50
LightGBM,0.9905,0.4953325554259043,0.4999158815612382,0.4976136649083145,bank_account_fraud,0.0,Original,25,2,20000,50
LightGBM,0.99,0.645575959933222,0.5261968852143818,0.5429407194113076,bank_account_fraud,0.6,adasyn,25,2,20000,50
LightGBM,0.9903333333333332,0.6830774365821095,0.5263651220919054,0.5444453753351206,bank_account_fraud,0.8,adasyn,25,2,20000,50
LightGBM,0.9901666666666666,0.6383518867249887,0.517436550663334,0.5292747240472799,bank_account_fraud,1.0,adasyn,25,2,20000,50
LightGBM,0.99,0.645575959933222,0.5261968852143818,0.5429407194113076,bank_account_fraud,0.6,borderline,25,2,20000,50
LightGBM,0.99,0.6623246492985971,0.5350413382041915,0.5563092820098203,bank_account_fraud,0.8,borderline,25,2,20000,50
LightGBM,0.99,0.6623246492985971,0.5350413382041915,0.5563092820098203,bank_account_fraud,1.0,borderline,25,2,20000,50
LightGBM,0.9903333333333332,0.6621621621621622,0.5175206691020958,0.5298288468917364,bank_account_fraud,0.6,corsmote,25,2,20000,50
LightGBM,0.9905,0.6954962468723938,0.5176047875408576,0.5303997506450138,bank_account_fraud,0.8,corsmote,25,2,20000,50
LightGBM,0.9903333333333332,0.6621621621621622,0.5175206691020958,0.5298288468917364,bank_account_fraud,1.0,corsmote,25,2,20000,50
LightGBM,0.99,0.6204939919893191,0.5173524322245722,0.5287365951742627,bank_account_fraud,0.6,smote,25,2,20000,50
LightGBM,0.9898333333333332,0.6066043509709007,0.5172683137858104,0.5282137217621088,bank_account_fraud,0.8,smote,25,2,20000,50
LightGBM,0.9903333333333332,0.6830774365821095,0.5263651220919054,0.5444453753351206,bank_account_fraud,1.0,smote,25,2,20000,50
MLP,0.987,0.5491340541574969,0.5246827533166699,0.5324413753416775,bank_account_fraud,0.0,Original,25,2,20000,50
MLP,0.9855,0.5566963682726271,0.5416145933474331,0.5478918508805283,bank_account_fraud,0.6,adasyn,25,2,20000,50
MLP,0.9843333333333332,0.5391114486424909,0.5321813112862911,0.5352654425360663,bank_account_fraud,0.8,adasyn,25,2,20000,50
MLP,0.9831666666666666,0.524957234532744,0.522748029225149,0.523791187936672,bank_account_fraud,1.0,adasyn,25,2,20000,50
MLP,0.9841666666666666,0.5288832913518052,0.5232527398577197,0.5257110382018957,bank_account_fraud,0.6,borderline,25,2,20000,50
MLP,0.9843333333333332,0.5192778017551432,0.5144924053066718,0.5164592471167596,bank_account_fraud,0.8,borderline,25,2,20000,50
MLP,0.9848333333333332,0.5321383109786795,0.5235892136127668,0.5271052693118169,bank_account_fraud,1.0,borderline,25,2,20000,50
MLP,0.9826666666666668,0.5457912457912458,0.5490290328782926,0.547348506830395,bank_account_fraud,0.6,corsmote,25,2,20000,50
MLP,0.9826666666666668,0.5388119639271579,0.540184579888483,0.5394847542885483,bank_account_fraud,0.8,corsmote,25,2,20000,50
MLP,0.9816666666666668,0.5585357624831309,0.575057681215151,0.5656797506738545,bank_account_fraud,1.0,corsmote,25,2,20000,50
MLP,0.9838333333333332,0.5364473129194545,0.5319289559700058,0.5340178946736324,bank_account_fraud,0.6,smote,25,2,20000,50
MLP,0.9835,0.5503402400795168,0.5494496250721015,0.5498905415635166,bank_account_fraud,0.8,smote,25,2,20000,50
MLP,0.9841666666666666,0.5546211424559738,0.5497860988271487,0.5520808203364738,bank_account_fraud,1.0,smote,25,2,20000,50
Random Forest,0.9906666666666668,0.4953333333333333,0.5,0.4976557267247153,bank_account_fraud,0.0,Original,25,2,20000,50
Random Forest,0.9885,0.5287385129490393,0.5077509132859066,0.5111923953815947,bank_account_fraud,0.6,adasyn,25,2,20000,50
Random Forest,0.9885,0.5287385129490393,0.5077509132859066,0.5111923953815947,bank_account_fraud,0.8,adasyn,25,2,20000,50
Random Forest,0.9878333333333332,0.5217178961448095,0.5074144395308594,0.5102725366876311,bank_account_fraud,1.0,adasyn,25,2,20000,50
Random Forest,0.989,0.566918046871271,0.5168477215920015,0.5258052927793079,bank_account_fraud,0.6,borderline,25,2,20000,50
Random Forest,0.9886666666666668,0.5311202329244428,0.5078350317246684,0.5114357561968627,bank_account_fraud,0.8,borderline,25,2,20000,50
Random Forest,0.9888333333333332,0.562155388471178,0.5167636031532398,0.5253607317473455,bank_account_fraud,1.0,borderline,25,2,20000,50
Random Forest,0.9886666666666668,0.5789033767970578,0.5255239377042876,0.5376896265710621,bank_account_fraud,0.6,corsmote,25,2,20000,50
Random Forest,0.9883333333333332,0.5998995983935743,0.5430446068063833,0.5595637583892618,bank_account_fraud,0.8,corsmote,25,2,20000,50
Random Forest,0.9881666666666666,0.5826065133737297,0.5341160353778119,0.5476549732999632,bank_account_fraud,1.0,corsmote,25,2,20000,50
Random Forest,0.9885,0.5543107431841197,0.5165953662757162,0.5245046636444766,bank_account_fraud,0.6,smote,25,2,20000,50
Random Forest,0.9885,0.5543107431841197,0.5165953662757162,0.5245046636444766,bank_account_fraud,0.8,smote,25,2,20000,50
Random Forest,0.9878333333333332,0.5431032423004325,0.5162588925206691,0.5229127159010577,bank_account_fraud,1.0,smote,25,2,20000,50
SVM,0.9896666666666668,0.4953286619953286,0.4994952893674293,0.4974032501256492,bank_account_fraud,0.0,Original,25,2,20000,50
SVM,0.9835,0.5167410674396246,0.514071813112863,0.5152567629434197,bank_account_fraud,0.6,adasyn,25,2,20000,50
SVM,0.9835,0.5167410674396246,0.514071813112863,0.5152567629434197,bank_account_fraud,0.8,adasyn,25,2,20000,50
SVM,0.9836666666666668,0.5172043638912824,0.5141559315516248,0.5154895039205798,bank_account_fraud,1.0,adasyn,25,2,20000,50
